,Date Created,Tweets
90,2022-09-13 21:53:13+00:00,https://pbs.twimg.com/media/FckSn9UWAAELJRC?format=jpg&name=small
91,2022-09-12 22:45:59+00:00,https://pbs.twimg.com/media/FcfVHWIXEAARvdO?format=jpg&name=small
92,2022-09-11 21:40:45+00:00,https://pbs.twimg.com/media/FcZ8l9RXoAII786?format=jpg&name=small
93,2022-09-10 21:43:10+00:00,https://pbs.twimg.com/media/FcUzjWnX0AAZanB?format=jpg&name=small
94,2022-09-09 22:22:22+00:00,https://pbs.twimg.com/media/FcPy7p9XwAMcOQD?format=jpg&name=small
95,2022-09-08 21:33:59+00:00,https://pbs.twimg.com/media/FcKeRqvWYAEDW75?format=jpg&name=small
96,2022-09-07 21:12:32+00:00,https://pbs.twimg.com/media/FcFPxcfXkAA9Dxi?format=jpg&name=small
97,2022-09-05 20:55:11+00:00,https://pbs.twimg.com/media/Fb64oAcWYAMMsZ1?format=jpg&name=small
98,2022-09-04 21:03:07+00:00,https://pbs.twimg.com/media/Fb1w2VAXEAILn55?format=jpg&name=small
99,2022-09-03 21:22:24+00:00,https://pbs.twimg.com/media/FbwrrLeXgAEBV60?format=jpg&name=small
100,2022-09-02 21:58:11+00:00,https://pbs.twimg.com/media/FbrqRj6WQAErWkl?format=jpg&name=small
101,2022-09-01 20:46:53+00:00,https://pbs.twimg.com/media/FbmQXBkXEAApRGK?format=jpg&name=small
102,2022-08-31 21:34:47+00:00,https://pbs.twimg.com/media/FbhRuV-XoA8BdX8?format=jpg&name=small
103,2022-08-30 21:25:16+00:00,https://pbs.twimg.com/media/FbcF-BvXwAA-Hhb?format=jpg&name=small
104,2022-08-28 20:47:42+00:00,https://pbs.twimg.com/media/FbRqL-YX0AAvJv_?format=jpg&name=small
105,2022-08-27 21:11:37+00:00,https://pbs.twimg.com/media/FbMmCyoXEAMG6qq?format=jpg&name=small
106,2022-08-25 22:14:06+00:00,https://pbs.twimg.com/media/FbChMjqXoAAkMTC?format=jpg&name=small
107,2022-08-22 21:50:28+00:00,https://pbs.twimg.com/media/Fay_BWqWIAIRH-P?format=jpg&name=small
108,2022-08-20 21:28:34+00:00,https://pbs.twimg.com/media/Faom0hFX0AArUxy?format=jpg&name=small
109,2022-08-19 21:25:59+00:00,https://pbs.twimg.com/media/FajcpgOXoAAUDAE?format=jpg&name=small
110,2022-08-18 20:24:11+00:00,https://pbs.twimg.com/media/FaeE6jlWYAAnt_O?format=jpg&name=small
111,2022-08-17 21:36:37+00:00,https://pbs.twimg.com/media/FaZL5HfWYAAYspU?format=jpg&name=small
112,2022-08-16 20:16:12+00:00,https://pbs.twimg.com/media/FaTv4ReXoAMuEzh?format=jpg&name=small
113,2022-08-15 21:09:59+00:00,https://pbs.twimg.com/media/FaOyoETXgAE2zf6?format=jpg&name=small
114,2022-08-14 20:38:05+00:00,https://pbs.twimg.com/media/FaJhvFDXwAEHnuT?format=jpg&name=small
115,2022-08-13 20:38:25+00:00,https://pbs.twimg.com/media/FaEYN_bXoAMy_4d?format=jpg&name=small
116,2022-08-10 21:10:10+00:00,https://pbs.twimg.com/media/FZ1CuIyXoAMI5hH?format=jpg&name=small
117,2022-08-09 21:28:00+00:00,https://pbs.twimg.com/media/FZv9NKeXEAAQYcP?format=jpg&name=small
118,2022-08-08 20:51:56+00:00,https://pbs.twimg.com/media/FZqrXbZXEAEOs7o?format=jpg&name=small
119,2022-08-07 20:06:13+00:00,https://pbs.twimg.com/media/FZlXTzIXEAMwpyR?format=jpg&name=small
120,2022-08-06 20:24:11+00:00,https://pbs.twimg.com/media/FZgRnJKXkAIoMgF?format=jpg&name=small
121,2022-08-03 20:54:05+00:00,https://pbs.twimg.com/media/FZQ753UXgAAdJva?format=jpg&name=small
122,2022-08-02 19:44:46+00:00,https://pbs.twimg.com/media/FZLib8xXwAEE04Q?format=jpg&name=small
123,2022-08-01 20:30:34+00:00,https://pbs.twimg.com/media/FZGjV1oWYAEAb0c?format=jpg&name=small
124,2022-07-31 21:06:41+00:00,https://pbs.twimg.com/media/FZBh_XqXkAIbCy-?format=jpg&name=small
125,2022-07-30 19:30:19+00:00,https://pbs.twimg.com/media/FY8CW9dWIAEW6Sy?format=jpg&name=small
126,2022-07-28 20:24:19+00:00,https://pbs.twimg.com/media/FYx7jbCXkAIGCFt?format=jpg&name=small
127,2022-07-26 21:54:59+00:00,https://pbs.twimg.com/media/FYn9G5pXgAcWDal?format=jpg&name=small
128,2022-07-25 20:58:18+00:00,https://pbs.twimg.com/media/FYimcgHWYAERFIo?format=jpg&name=small
129,2022-07-23 19:47:01+00:00,https://pbs.twimg.com/media/FYYC_C1WQAM8Ef5?format=jpg&name=small
130,2022-07-21 19:52:11+00:00,https://pbs.twimg.com/media/FYNxEUIXEAQH3ji?format=jpg&name=small
131,2022-07-20 20:54:20+00:00,https://pbs.twimg.com/media/FYI1hsFXgAI52bB?format=jpg&name=small
132,2022-07-19 20:46:20+00:00,https://pbs.twimg.com/media/FYDqSF7XEAYVQLo?format=jpg&name=small
133,2022-07-18 19:39:31+00:00,https://pbs.twimg.com/media/FX-RY0QXwAEzhHP?format=jpg&name=small
134,2022-07-17 20:51:15+00:00,https://pbs.twimg.com/media/FX5YN3dWAAIF8Xc?format=jpg&name=small
135,2022-07-16 19:41:09+00:00,https://pbs.twimg.com/media/FXz-l97VUAA6JEn?format=jpg&name=small
136,2022-07-14 20:11:44+00:00,https://pbs.twimg.com/media/FXpyWSwUIAM7wGv?format=jpg&name=small
137,2022-07-13 20:08:05+00:00,https://pbs.twimg.com/media/FXkn-L_WAAIagJd?format=jpg&name=small
138,2022-07-11 19:23:24+00:00,https://pbs.twimg.com/media/FXaKYt1XEAAnKMp?format=jpg&name=small
139,2022-07-08 20:36:14+00:00,https://pbs.twimg.com/media/FXK-cE1XEAcTa5T?format=jpg&name=small
140,2022-07-07 20:29:18+00:00,https://pbs.twimg.com/media/FXFzSh7WQAMDHtt?format=jpg&name=small
141,2022-07-06 20:17:08+00:00,https://pbs.twimg.com/media/FXAmyhxWIAUDFzt?format=jpg&name=small
142,2022-07-03 18:51:15+00:00,https://pbs.twimg.com/media/FWw2NRzWYAIm6NS?format=jpg&name=small
